Sure,OptionOne,OptionTwo,Risk,Risk2,AmbiguityBarH,Ambiguity,SureXPos,RiskXPos,OptionOneXPos,OptionTwoXPos,RiskX,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instruct_text_1.started,instruct_text_1.stopped,instruct_text_2.started,instruct_text_2.stopped,instruct_text_3.started,instruct_text_3.stopped,instruct_text_4.started,instruct_text_4.stopped,tut_sure.started,tut_sure.stopped,Tutbackdrop.started,Tutbackdrop.stopped,instruct_text_5.started,instruct_text_5.stopped,instruct_text_6.started,instruct_text_6.stopped,Tutbackdrop_2.started,Tutbackdrop_2.stopped,instruct_text_7.started,instruct_text_7.stopped,instruct_text_8.started,instruct_text_8.stopped,TutArrowTop.started,TutArrowTop.stopped,TutArrowBottom.started,TutArrowBottom.stopped,Tutbackdrop_3.started,Tutbackdrop_3.stopped,instruct_text_9.started,instruct_text_9.stopped,instruct_text_10.started,instruct_text_10.stopped,TutArrowTop_2.started,TutArrowTop_2.stopped,TutArrowBottom_2.started,TutArrowBottom_2.stopped,Tutbackdrop_5.started,Tutbackdrop_5.stopped,instruct_text_11.started,instruct_text_11.stopped,instruct_text_12.started,instruct_text_12.stopped,TutArrowTop_3.started,TutArrowTop_3.stopped,instruct_text_13.started,instruct_text_13.stopped,instruct_text_14.started,instruct_text_14.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Red_Square.started,Red_Square.stopped,Blue_Square.started,Blue_Square.stopped,sure.started,sure.stopped,or_text.started,or_text.stopped,Option_One.started,Option_One.stopped,Option_Two.started,Option_Two.stopped,Risk_Text_Top.started,Risk_Text_Top.stopped,Risk_Text_Bottom.started,Risk_Text_Bottom.stopped,Ambiguity_Bar.started,Ambiguity_Bar.stopped,endscreen_text.started,endscreen_text.stopped,participant,date,expName,psychopyVersion,frameRate,
-20,-20,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,0,85,85,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.12448810000205413,45.1744681999844,None,45.1744681999844,None,45.1744681999844,None,45.1744681999844,None,45.1744681999844,None,45.1744681999844,None,45.1744681999844,None,45.1744681999844,None,45.1744681999844,None,45.1744681999844,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
-8,-8,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,0,86,86,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.18382500001462176,45.35050309999497,None,45.35050309999497,None,45.35050309999497,None,45.35050309999497,None,45.35050309999497,None,45.35050309999497,None,45.35050309999497,None,45.35050309999497,None,45.35050309999497,None,45.35050309999497,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
-50,-50,0,38,62,0.0,0,-0.5,0.5,0.5,0.5,0.5,0,87,87,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.1596381000126712,45.57828600000357,None,45.57828600000357,None,45.57828600000357,None,45.57828600000357,None,45.57828600000357,None,45.57828600000357,None,45.57828600000357,None,45.57828600000357,None,45.57828600000357,None,45.57828600000357,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
-20,-20,0,38,62,0.0,0,0.5,-0.5,-0.5,-0.5,-0.5,0,88,88,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.10503909998806193,45.822387499996694,None,45.822387499996694,None,45.822387499996694,None,45.822387499996694,None,45.822387499996694,None,45.822387499996694,None,45.822387499996694,None,45.822387499996694,None,45.822387499996694,None,45.822387499996694,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
-20,-20,0,50,50,0.0,0,0.5,-0.5,-0.5,-0.5,-0.5,0,89,89,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.10584899998502806,46.02911020000465,None,46.02911020000465,None,46.02911020000465,None,46.02911020000465,None,46.02911020000465,None,46.02911020000465,None,46.02911020000465,None,46.02911020000465,None,46.02911020000465,None,46.02911020000465,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
5,5,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,0,90,90,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.15324910002527758,46.23206660000142,None,46.23206660000142,None,46.23206660000142,None,46.23206660000142,None,46.23206660000142,None,46.23206660000142,None,46.23206660000142,None,46.23206660000142,None,46.23206660000142,None,46.23206660000142,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
5,5,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,0,91,91,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.09192400000756606,46.47186660001171,None,46.47186660001171,None,46.47186660001171,None,46.47186660001171,None,46.47186660001171,None,46.47186660001171,None,46.47186660001171,None,46.47186660001171,None,46.47186660001171,None,46.47186660001171,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
8,8,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,0,92,92,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.13146400000550784,46.6687721000053,None,46.6687721000053,None,46.6687721000053,None,46.6687721000053,None,46.6687721000053,None,46.6687721000053,None,46.6687721000053,None,46.6687721000053,None,46.6687721000053,None,46.6687721000053,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
50,50,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,0,93,93,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.07118679999257438,46.894010699994396,None,46.894010699994396,None,46.894010699994396,None,46.894010699994396,None,46.894010699994396,None,46.894010699994396,None,46.894010699994396,None,46.894010699994396,None,46.894010699994396,None,46.894010699994396,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
125,125,0,38,62,0.0,0,0.5,-0.5,-0.5,-0.5,-0.5,0,94,94,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.1348217999911867,47.05311360000633,None,47.05311360000633,None,47.05311360000633,None,47.05311360000633,None,47.05311360000633,None,47.05311360000633,None,47.05311360000633,None,47.05311360000633,None,47.05311360000633,None,47.05311360000633,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
20,20,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,0,95,95,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.15363740001339465,47.2417116999859,None,47.2417116999859,None,47.2417116999859,None,47.2417116999859,None,47.2417116999859,None,47.2417116999859,None,47.2417116999859,None,47.2417116999859,None,47.2417116999859,None,47.2417116999859,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
-5,-5,0,50,50,0.0,0,0.5,-0.5,-0.5,-0.5,-0.5,0,96,96,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.07702879997668788,47.50388619999285,None,47.50388619999285,None,47.50388619999285,None,47.50388619999285,None,47.50388619999285,None,47.50388619999285,None,47.50388619999285,None,47.50388619999285,None,47.50388619999285,None,47.50388619999285,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
20,20,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,0,97,97,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.13639870000770316,47.66946020000614,None,47.66946020000614,None,47.66946020000614,None,47.66946020000614,None,47.66946020000614,None,47.66946020000614,None,47.66946020000614,None,47.66946020000614,None,47.66946020000614,None,47.66946020000614,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
-5,-5,0,75,25,0.0,0,-0.5,0.5,0.5,0.5,0.5,0,98,98,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.10051570000359789,47.89592489998904,None,47.89592489998904,None,47.89592489998904,None,47.89592489998904,None,47.89592489998904,None,47.89592489998904,None,47.89592489998904,None,47.89592489998904,None,47.89592489998904,None,47.89592489998904,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
-5,-5,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,0,99,99,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.13576919998740777,48.097296499996446,None,48.097296499996446,None,48.097296499996446,None,48.097296499996446,None,48.097296499996446,None,48.097296499996446,None,48.097296499996446,None,48.097296499996446,None,48.097296499996446,None,48.097296499996446,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
-125,-125,0,75,25,0.0,0,-0.5,0.5,0.5,0.5,0.5,0,100,100,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.1430306999827735,48.32997900000191,None,48.32997900000191,None,48.32997900000191,None,48.32997900000191,None,48.32997900000191,None,48.32997900000191,None,48.32997900000191,None,48.32997900000191,None,48.32997900000191,None,48.32997900000191,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
-8,-8,0,75,25,0.0,0,-0.5,0.5,0.5,0.5,0.5,0,101,101,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.17404839998926036,48.5517519999994,None,48.5517519999994,None,48.5517519999994,None,48.5517519999994,None,48.5517519999994,None,48.5517519999994,None,48.5517519999994,None,48.5517519999994,None,48.5517519999994,None,48.5517519999994,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
-50,-50,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,0,102,102,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.05704479999258183,48.823818000004394,None,48.823818000004394,None,48.823818000004394,None,48.823818000004394,None,48.823818000004394,None,48.823818000004394,None,48.823818000004394,None,48.823818000004394,None,48.823818000004394,None,48.823818000004394,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
8,8,0,25,75,0.0,0,0.5,-0.5,-0.5,-0.5,-0.5,0,103,103,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.1286172000109218,48.96245779999299,None,48.96245779999299,None,48.96245779999299,None,48.96245779999299,None,48.96245779999299,None,48.96245779999299,None,48.96245779999299,None,48.96245779999299,None,48.96245779999299,None,48.96245779999299,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
5,5,0,75,25,0.0,0,-0.5,0.5,0.5,0.5,0.5,0,104,104,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.31262889999197796,49.1718097999983,None,49.1718097999983,None,49.1718097999983,None,49.1718097999983,None,49.1718097999983,None,49.1718097999983,None,49.1718097999983,None,49.1718097999983,None,49.1718097999983,None,49.1718097999983,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
20,20,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,0,105,105,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.12986129999626428,49.571498100005556,None,49.571498100005556,None,49.571498100005556,None,49.571498100005556,None,49.571498100005556,None,49.571498100005556,None,49.571498100005556,None,49.571498100005556,None,49.571498100005556,None,49.571498100005556,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
5,5,0,25,75,0.0,0,-0.5,0.5,0.5,0.5,0.5,0,106,106,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.31734330000472255,49.7851767000102,None,49.7851767000102,None,49.7851767000102,None,49.7851767000102,None,49.7851767000102,None,49.7851767000102,None,49.7851767000102,None,49.7851767000102,None,49.7851767000102,None,49.7851767000102,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
-20,-20,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,0,107,107,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.07125459998496808,50.200456899998244,None,50.200456899998244,None,50.200456899998244,None,50.200456899998244,None,50.200456899998244,None,50.200456899998244,None,50.200456899998244,None,50.200456899998244,None,50.200456899998244,None,50.200456899998244,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
-20,-20,0,75,25,0.0,0,-0.5,0.5,0.5,0.5,0.5,0,108,108,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.1555225999909453,50.32496019999962,None,50.32496019999962,None,50.32496019999962,None,50.32496019999962,None,50.32496019999962,None,50.32496019999962,None,50.32496019999962,None,50.32496019999962,None,50.32496019999962,None,50.32496019999962,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
-125,-125,0,38,62,0.0,0,-0.5,0.5,0.5,0.5,0.5,0,109,109,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.058176099992124364,50.573807899985695,None,50.573807899985695,None,50.573807899985695,None,50.573807899985695,None,50.573807899985695,None,50.573807899985695,None,50.573807899985695,None,50.573807899985695,None,50.573807899985695,None,50.573807899985695,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
50,50,0,75,25,0.0,0,-0.5,0.5,0.5,0.5,0.5,0,110,110,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.12118539999937639,50.728081500012195,None,50.728081500012195,None,50.728081500012195,None,50.728081500012195,None,50.728081500012195,None,50.728081500012195,None,50.728081500012195,None,50.728081500012195,None,50.728081500012195,None,50.728081500012195,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
125,125,0,75,25,0.0,0,-0.5,0.5,0.5,0.5,0.5,0,111,111,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.15547820000210777,50.91179640000337,None,50.91179640000337,None,50.91179640000337,None,50.91179640000337,None,50.91179640000337,None,50.91179640000337,None,50.91179640000337,None,50.91179640000337,None,50.91179640000337,None,50.91179640000337,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
20,20,0,25,75,0.0,0,-0.5,0.5,0.5,0.5,0.5,0,112,112,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.09253960000933148,51.168371799984016,None,51.168371799984016,None,51.168371799984016,None,51.168371799984016,None,51.168371799984016,None,51.168371799984016,None,51.168371799984016,None,51.168371799984016,None,51.168371799984016,None,51.168371799984016,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
-20,-20,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,0,113,113,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.07958099999814294,51.357889200007776,None,51.357889200007776,None,51.357889200007776,None,51.357889200007776,None,51.357889200007776,None,51.357889200007776,None,51.357889200007776,None,51.357889200007776,None,51.357889200007776,None,51.357889200007776,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
-125,-125,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,0,114,114,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.10431480000261217,51.52086590000545,None,51.52086590000545,None,51.52086590000545,None,51.52086590000545,None,51.52086590000545,None,51.52086590000545,None,51.52086590000545,None,51.52086590000545,None,51.52086590000545,None,51.52086590000545,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
-125,-125,0,25,75,0.0,0,0.5,-0.5,-0.5,-0.5,-0.5,0,115,115,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.09324010001728311,51.72245150001254,None,51.72245150001254,None,51.72245150001254,None,51.72245150001254,None,51.72245150001254,None,51.72245150001254,None,51.72245150001254,None,51.72245150001254,None,51.72245150001254,None,51.72245150001254,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
-125,-125,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,0,116,116,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.1529692000185605,51.9137083000096,None,51.9137083000096,None,51.9137083000096,None,51.9137083000096,None,51.9137083000096,None,51.9137083000096,None,51.9137083000096,None,51.9137083000096,None,51.9137083000096,None,51.9137083000096,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
20,20,0,25,75,0.0,0,0.5,-0.5,-0.5,-0.5,-0.5,0,117,117,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.05269730000873096,52.16147039999487,None,52.16147039999487,None,52.16147039999487,None,52.16147039999487,None,52.16147039999487,None,52.16147039999487,None,52.16147039999487,None,52.16147039999487,None,52.16147039999487,None,52.16147039999487,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
-50,-50,0,25,75,0.0,0,0.5,-0.5,-0.5,-0.5,-0.5,0,118,118,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.12560379999922588,52.289266500010854,None,52.289266500010854,None,52.289266500010854,None,52.289266500010854,None,52.289266500010854,None,52.289266500010854,None,52.289266500010854,None,52.289266500010854,None,52.289266500010854,None,52.289266500010854,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
-20,-20,0,13,87,0.0,0,-0.5,0.5,0.5,0.5,0.5,0,119,119,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.09230740001657978,52.51386700000148,None,52.51386700000148,None,52.51386700000148,None,52.51386700000148,None,52.51386700000148,None,52.51386700000148,None,52.51386700000148,None,52.51386700000148,None,52.51386700000148,None,52.51386700000148,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
8,8,0,50,50,0.0,0,0.5,-0.5,-0.5,-0.5,-0.5,0,120,120,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.08162000001175329,52.71256389998598,None,52.71256389998598,None,52.71256389998598,None,52.71256389998598,None,52.71256389998598,None,52.71256389998598,None,52.71256389998598,None,52.71256389998598,None,52.71256389998598,None,52.71256389998598,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
20,20,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,0,121,121,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.1483985999948345,52.89582999999402,None,52.89582999999402,None,52.89582999999402,None,52.89582999999402,None,52.89582999999402,None,52.89582999999402,None,52.89582999999402,None,52.89582999999402,None,52.89582999999402,None,52.89582999999402,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
5,5,0,75,25,0.0,0,-0.5,0.5,0.5,0.5,0.5,0,122,122,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.08429160001105629,53.15026769999531,None,53.15026769999531,None,53.15026769999531,None,53.15026769999531,None,53.15026769999531,None,53.15026769999531,None,53.15026769999531,None,53.15026769999531,None,53.15026769999531,None,53.15026769999531,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
-20,-20,0,13,87,0.0,0,0.5,-0.5,-0.5,-0.5,-0.5,0,123,123,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.15014839998912066,53.30292650000774,None,53.30292650000774,None,53.30292650000774,None,53.30292650000774,None,53.30292650000774,None,53.30292650000774,None,53.30292650000774,None,53.30292650000774,None,53.30292650000774,None,53.30292650000774,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
-125,-125,0,13,87,0.0,0,-0.5,0.5,0.5,0.5,0.5,0,124,124,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.12455379997845739,53.545305400009966,None,53.545305400009966,None,53.545305400009966,None,53.545305400009966,None,53.545305400009966,None,53.545305400009966,None,53.545305400009966,None,53.545305400009966,None,53.545305400009966,None,53.545305400009966,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
-5,-5,0,13,87,0.0,0,0.5,-0.5,-0.5,-0.5,-0.5,0,125,125,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.21869199999491684,53.767212200007634,None,53.767212200007634,None,53.767212200007634,None,53.767212200007634,None,53.767212200007634,None,53.767212200007634,None,53.767212200007634,None,53.767212200007634,None,53.767212200007634,None,53.767212200007634,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
125,125,0,75,25,0.0,0,-0.5,0.5,0.5,0.5,0.5,0,126,126,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.1593070000235457,54.07724640000379,None,54.07724640000379,None,54.07724640000379,None,54.07724640000379,None,54.07724640000379,None,54.07724640000379,None,54.07724640000379,None,54.07724640000379,None,54.07724640000379,None,54.07724640000379,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
50,50,0,13,87,0.0,0,0.5,-0.5,-0.5,-0.5,-0.5,0,127,127,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0937491999939084,54.330341599998064,None,54.330341599998064,None,54.330341599998064,None,54.330341599998064,None,54.330341599998064,None,54.330341599998064,None,54.330341599998064,None,54.330341599998064,None,54.330341599998064,None,54.330341599998064,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
125,125,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,0,128,128,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.338454599987017,54.50868170001195,None,54.50868170001195,None,54.50868170001195,None,54.50868170001195,None,54.50868170001195,None,54.50868170001195,None,54.50868170001195,None,54.50868170001195,None,54.50868170001195,None,54.50868170001195,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
20,20,0,75,25,0.0,0,-0.5,0.5,0.5,0.5,0.5,0,129,129,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.12356229999568313,54.94383360000211,None,54.94383360000211,None,54.94383360000211,None,54.94383360000211,None,54.94383360000211,None,54.94383360000211,None,54.94383360000211,None,54.94383360000211,None,54.94383360000211,None,54.94383360000211,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
-8,-8,0,75,25,0.0,0,-0.5,0.5,0.5,0.5,0.5,0,130,130,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.15081610000925139,55.160971900011646,None,55.160971900011646,None,55.160971900011646,None,55.160971900011646,None,55.160971900011646,None,55.160971900011646,None,55.160971900011646,None,55.160971900011646,None,55.160971900011646,None,55.160971900011646,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
-5,-5,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,0,131,131,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.17951269997865893,55.404400900006294,None,55.404400900006294,None,55.404400900006294,None,55.404400900006294,None,55.404400900006294,None,55.404400900006294,None,55.404400900006294,None,55.404400900006294,None,55.404400900006294,None,55.404400900006294,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
125,125,0,50,50,0.0,0,-0.5,0.5,0.5,0.5,0.5,0,132,132,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.14856579998740926,55.67563519999385,None,55.67563519999385,None,55.67563519999385,None,55.67563519999385,None,55.67563519999385,None,55.67563519999385,None,55.67563519999385,None,55.67563519999385,None,55.67563519999385,None,55.67563519999385,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
-5,-5,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,0,133,133,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.10391390000586398,55.90470139999525,None,55.90470139999525,None,55.90470139999525,None,55.90470139999525,None,55.90470139999525,None,55.90470139999525,None,55.90470139999525,None,55.90470139999525,None,55.90470139999525,None,55.90470139999525,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
8,8,0,75,25,0.0,0,-0.5,0.5,0.5,0.5,0.5,0,134,134,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.11649009998654947,56.105710000003455,None,56.105710000003455,None,56.105710000003455,None,56.105710000003455,None,56.105710000003455,None,56.105710000003455,None,56.105710000003455,None,56.105710000003455,None,56.105710000003455,None,56.105710000003455,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
-5,-5,0,75,25,0.0,0,-0.5,0.5,0.5,0.5,0.5,0,135,135,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.3613123999966774,56.30970029998571,None,56.30970029998571,None,56.30970029998571,None,56.30970029998571,None,56.30970029998571,None,56.30970029998571,None,56.30970029998571,None,56.30970029998571,None,56.30970029998571,None,56.30970029998571,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
-5,-5,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,0,136,136,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.15016520000062883,56.75430949998554,None,56.75430949998554,None,56.75430949998554,None,56.75430949998554,None,56.75430949998554,None,56.75430949998554,None,56.75430949998554,None,56.75430949998554,None,56.75430949998554,None,56.75430949998554,None,,,possum,2020_Jun_23_0832,Tymula Experiment,3.2.3,59.98890205940092,
